id_log,tipo_acao,id_pagamento,tipo_pagamento_id_tipo_pagamento,valor_pago,data_pagamento,DataHoraOperacao,ExecutedBy
7859,INSERT,7110,2,375.67,2023-08-16 16:45:10.652544,2023-08-16 16:49:02.652544,ana-carolinanunes
7860,UPDATE,7110,2,435.83,2023-08-16 16:45:10.652544,2023-08-18 16:46:26.652544,juliacamara
7861,INSERT,7111,3,487.21,2024-09-18 16:00:02.945462,2024-09-18 16:01:59.945462,beniciosilveira
7862,INSERT,7112,5,799.77,2022-08-28 09:15:49.749487,2022-08-28 09:18:02.749487,ygomes
7863,INSERT,7113,5,228.52,2025-05-19 08:00:26.863879,2025-05-19 08:03:10.863879,isabellaaparecida
7864,INSERT,7114,3,688.91,2023-03-13 14:00:29.805815,2023-03-13 14:02:17.805815,camaraana-julia
7865,INSERT,7115,4,348.58,2023-11-18 08:00:51.883874,2023-11-18 08:05:13.883874,leaohellena
7866,INSERT,7116,5,692.88,2025-05-17 14:30:01.154325,2025-05-17 14:34:43.154325,auroramoraes
7867,INSERT,7117,1,210.64,2024-06-21 08:15:40.671031,2024-06-21 08:16:37.671031,mourabrenda
7868,INSERT,7118,5,90.28,2023-05-22 09:00:01.169715,2023-05-22 09:00:10.169715,ana-lauracavalcante
7869,INSERT,7119,2,552.25,2022-10-09 12:45:17.320587,2022-10-09 12:48:59.320587,mendeslorena
7870,INSERT,7120,3,270.36,2022-09-28 13:45:21.518771,2022-09-28 13:47:33.518771,maria-lauragarcia
7871,INSERT,7121,1,341.09,2024-12-09 10:45:47.185202,2024-12-09 10:48:35.185202,ualmeida
7872,INSERT,7122,3,57.77,2022-10-25 11:30:23.657546,2022-10-25 11:33:48.657546,wbarbosa
7873,INSERT,7123,3,102.85,2024-02-28 18:00:39.940710,2024-02-28 18:01:10.940710,davi-lucasferreira
7874,INSERT,7124,2,695.39,2025-01-05 16:30:25.597993,2025-01-05 16:35:19.597993,pedro-henrique94
7875,INSERT,7125,4,449.04,2022-06-28 10:00:34.886059,2022-06-28 10:02:07.886059,gabrielsouza
7876,INSERT,7126,3,228.48,2024-10-30 08:30:44.631126,2024-10-30 08:31:32.631126,paulo47
7877,INSERT,7127,2,401.17,2023-02-17 09:45:51.327999,2023-02-17 09:47:54.327999,heitor84
7878,INSERT,7128,3,771.27,2024-06-27 15:45:03.492056,2024-06-27 15:49:05.492056,anthony-gabriel35
7879,INSERT,7129,2,283.9,2022-09-08 14:45:24.564188,2022-09-08 14:48:12.564188,zcorreia
7880,UPDATE,7129,2,270.25,2022-09-08 14:45:24.564188,2022-09-13 14:46:32.564188,montenegropedro-lucas
7881,INSERT,7130,4,621.71,2023-02-20 09:45:19.243858,2023-02-20 09:47:39.243858,theomendes
7882,INSERT,7131,5,474.98,2023-09-26 10:00:27.273992,2023-09-26 10:03:34.273992,milenajesus
7883,INSERT,7132,2,260.42,2023-04-12 09:00:00.842296,2023-04-12 09:01:09.842296,ggarcia
7884,INSERT,7133,4,588.51,2022-09-21 12:45:06.564546,2022-09-21 12:47:00.564546,fernandocassiano
7885,INSERT,7134,5,470.5,2022-07-04 17:30:53.452608,2022-07-04 17:31:03.452608,hellena86
7886,INSERT,7135,5,210.51,2022-11-27 09:00:40.851821,2022-11-27 09:03:24.851821,livia85
7887,INSERT,7136,3,134.57,2023-09-03 11:45:17.499791,2023-09-03 11:45:37.499791,renan16
7888,INSERT,7137,4,336.27,2022-07-08 09:45:22.377571,2022-07-08 09:46:01.377571,brayancamargo
7889,INSERT,7138,1,565.09,2024-12-07 11:15:22.190991,2024-12-07 11:18:08.190991,nabreu
7890,INSERT,7139,4,497.77,2024-01-19 18:45:32.776038,2024-01-19 18:48:51.776038,caroline25
7891,INSERT,7140,2,397.1,2024-05-01 17:30:13.785276,2024-05-01 17:33:55.785276,yuri44
7892,INSERT,7141,2,531.23,2022-11-03 15:30:33.081767,2022-11-03 15:34:57.081767,heitor80
7893,INSERT,7142,3,333.53,2022-11-03 12:45:55.982834,2022-11-03 12:48:44.982834,leomendonca
7894,INSERT,7143,4,735.21,2023-12-07 15:30:52.262034,2023-12-07 15:33:20.262034,luiz-fernandogomes
7895,INSERT,7144,5,107.72,2022-07-08 12:30:40.884494,2022-07-08 12:33:17.884494,nmacedo
7896,INSERT,7145,5,364.59,2022-07-13 14:45:00.080213,2022-07-13 14:49:54.080213,alicia28
7897,INSERT,7146,3,720.21,2023-12-13 13:15:06.663975,2023-12-13 13:18:58.663975,ana-juliada-cruz
7898,INSERT,7147,2,82.52,2024-03-15 17:00:02.153181,2024-03-15 17:01:11.153181,estervargas
7899,INSERT,7148,2,401.09,2022-07-20 11:45:21.474894,2022-07-20 11:45:51.474894,tlopes
7900,INSERT,7149,5,144.27,2024-10-16 13:45:14.578832,2024-10-16 13:49:34.578832,zvasconcelos
7901,INSERT,7150,5,271.78,2022-09-03 13:15:48.923702,2022-09-03 13:18:48.923702,heloisa19
7902,INSERT,7151,3,676.75,2022-08-24 18:45:18.867496,2022-08-24 18:45:58.867496,da-cruzdavi
7903,INSERT,7152,4,554.05,2022-08-12 18:45:07.368949,2022-08-12 18:47:28.368949,moraesanthony-gabriel
7904,INSERT,7153,3,601.18,2022-11-05 15:30:03.875734,2022-11-05 15:32:36.875734,freitasyago
7905,INSERT,7154,3,411.91,2023-11-09 13:00:51.903569,2023-11-09 13:02:47.903569,ravy57
7906,INSERT,7155,1,736.07,2025-04-07 15:15:28.156415,2025-04-07 15:17:46.156415,alveslorenzo
7907,UPDATE,7155,1,792.29,2025-04-07 15:15:28.156415,2025-04-08 15:17:15.156415,da-rosagiovanna
7908,INSERT,7156,5,712.59,2023-10-13 14:30:13.675240,2023-10-13 14:32:27.675240,pcorreia
7909,INSERT,7157,4,551.28,2022-09-15 12:15:41.852030,2022-09-15 12:20:26.852030,raelda-rocha
7910,INSERT,7158,3,554.95,2022-11-21 17:15:18.972927,2022-11-21 17:15:54.972927,vargasjoao-vitor
7911,INSERT,7159,2,539.81,2024-05-23 08:15:49.634196,2024-05-23 08:19:45.634196,ian23
7912,UPDATE,7159,2,519.2,2024-05-23 08:15:49.634196,2024-05-26 08:17:36.634196,lunada-conceicao
7913,INSERT,7160,1,176.88,2023-05-23 17:00:39.244290,2023-05-23 17:02:02.244290,peixotojuliana
7914,INSERT,7161,1,367.62,2025-02-14 14:30:08.078776,2025-02-14 14:30:38.078776,davi-lucca51
7915,INSERT,7162,1,301.97,2022-10-15 13:30:46.718630,2022-10-15 13:31:07.718630,bellamacedo
7916,INSERT,7163,3,109.45,2024-05-02 15:30:05.928822,2024-05-02 15:32:37.928822,emanuellagarcia
7917,INSERT,7164,3,551.26,2023-10-03 09:30:10.372295,2023-10-03 09:33:58.372295,da-mataana-carolina
7918,INSERT,7165,2,511.93,2022-11-17 14:00:10.705544,2022-11-17 14:02:45.705544,wda-cunha
7919,INSERT,7166,1,297.06,2022-09-27 16:45:18.617839,2022-09-27 16:49:54.617839,cassianobenjamim
7920,INSERT,7167,4,97.71,2024-11-17 10:00:09.794141,2024-11-17 10:01:05.794141,raulviana
7921,INSERT,7168,2,647.34,2025-02-22 08:30:17.388476,2025-02-22 08:32:53.388476,anthonycavalcante
7922,INSERT,7169,4,709.48,2025-05-28 08:15:56.374081,2025-05-28 08:16:07.374081,camposmaria-helena
7923,INSERT,7170,2,217.22,2025-04-02 13:15:41.000686,2025-04-02 13:16:31.000686,cassianojoao-felipe
7924,INSERT,7171,3,359.88,2023-10-13 16:15:11.910360,2023-10-13 16:17:29.910360,da-rosaravi-lucca
7925,INSERT,7172,2,649.05,2025-01-31 13:00:10.256996,2025-01-31 13:03:36.256996,yurinovaes
7926,INSERT,7173,2,518.93,2024-09-17 10:00:58.418087,2024-09-17 10:01:31.418087,ncampos
7927,INSERT,7174,4,398.18,2024-04-15 13:00:13.916711,2024-04-15 13:01:04.916711,agatha66
7928,INSERT,7175,3,579.9,2023-05-16 17:15:44.304629,2023-05-16 17:17:41.304629,diego52
7929,UPDATE,7175,3,615.58,2023-05-16 17:15:44.304629,2023-05-20 17:19:54.304629,augustomartins
7930,INSERT,7176,2,470.13,2023-08-13 10:45:12.465452,2023-08-13 10:49:34.465452,davi-lucasmonteiro
7931,INSERT,7177,3,585.86,2024-01-09 13:00:25.609938,2024-01-09 13:01:56.609938,enricogoncalves
7932,INSERT,7178,2,521.73,2022-12-26 18:45:02.858640,2022-12-26 18:47:31.858640,aragaomaria-helena
7933,INSERT,7179,1,366.73,2023-07-12 08:15:49.853260,2023-07-12 08:17:17.853260,kmontenegro
7934,INSERT,7180,4,101.22,2022-07-28 18:15:39.609240,2022-07-28 18:16:00.609240,olivia76
7935,INSERT,7181,3,438.92,2025-03-09 11:00:58.568964,2025-03-09 11:03:02.568964,agatha31
7936,INSERT,7182,5,707.68,2024-09-27 16:00:25.451595,2024-09-27 16:04:28.451595,esther94
7937,INSERT,7183,2,471.21,2025-04-11 09:45:21.350265,2025-04-11 09:47:00.350265,leoda-rosa
7938,UPDATE,7183,2,545.46,2025-04-11 09:45:21.350265,2025-04-14 09:50:10.350265,danilogoncalves
7939,INSERT,7184,4,379.95,2025-06-06 16:45:05.452019,2025-06-06 16:47:32.452019,teixeiraeloah
7940,INSERT,7185,3,310.84,2023-08-02 17:15:56.275057,2023-08-02 17:17:45.275057,gpeixoto
7941,UPDATE,7185,3,360.39,2023-08-02 17:15:56.275057,2023-08-06 17:20:20.275057,allanapires
7942,INSERT,7186,5,691.22,2023-10-11 13:15:30.190192,2023-10-11 13:17:18.190192,pachecoisaac
7943,INSERT,7187,2,396.54,2022-07-08 12:00:26.285884,2022-07-08 12:00:40.285884,moraesagatha
7944,INSERT,7188,2,370.16,2023-12-23 15:00:48.088054,2023-12-23 15:02:31.088054,lda-cruz
7945,INSERT,7189,3,146.27,2024-06-18 09:30:13.786081,2024-06-18 09:34:50.786081,lorenzopeixoto
7946,INSERT,7190,4,473.79,2025-05-07 17:00:07.998206,2025-05-07 17:01:41.998206,alana78
7947,INSERT,7191,5,714.13,2023-08-16 13:45:55.595984,2023-08-16 13:46:35.595984,qcasa-grande
7948,INSERT,7192,3,570.58,2025-02-24 09:00:25.760268,2025-02-24 09:00:48.760268,ana31
7949,INSERT,7193,2,366.35,2023-06-05 08:00:45.576264,2023-06-05 08:02:11.576264,tbrito
7950,INSERT,7194,4,447.38,2025-04-02 16:00:55.477949,2025-04-02 16:05:30.477949,vinicius49
7951,INSERT,7195,5,737.68,2024-07-20 14:00:37.208352,2024-07-20 14:02:42.208352,heloisacaldeira
7952,INSERT,7196,5,766.57,2023-09-29 16:00:33.702852,2023-09-29 16:05:31.702852,aylla66
7953,INSERT,7197,1,671.66,2024-07-17 13:15:09.072297,2024-07-17 13:19:48.072297,jose-pedro22
7954,INSERT,7198,4,250.67,2023-05-06 09:15:24.066613,2023-05-06 09:17:42.066613,pintofernanda
7955,INSERT,7199,2,574.92,2025-06-06 18:00:00.579952,2025-06-06 18:03:19.579952,cavalcantearthur
7956,INSERT,7200,2,389.02,2024-04-24 16:45:58.926497,2024-04-24 16:50:40.926497,ana-liviagoncalves
7957,INSERT,7201,3,266.43,2024-06-24 09:00:15.194678,2024-06-24 09:03:58.194678,xmacedo
7958,INSERT,7202,1,461.22,2022-12-12 14:15:06.825850,2022-12-12 14:17:44.825850,breno07
7959,INSERT,7203,1,671.52,2022-07-11 09:45:48.452629,2022-07-11 09:50:16.452629,gfonseca
7960,INSERT,7204,4,462.97,2024-07-20 08:00:42.953596,2024-07-20 08:03:20.953596,maria-julia50
7961,UPDATE,7204,4,548.55,2024-07-20 08:00:42.953596,2024-07-23 08:03:58.953596,barbosamaria-luiza
7962,INSERT,7205,1,630.46,2024-05-01 08:00:14.382474,2024-05-01 08:01:53.382474,gabriel98
7963,INSERT,7206,3,113.31,2025-03-15 08:45:45.991969,2025-03-15 08:49:15.991969,ucavalcante
7964,INSERT,7207,1,292.71,2024-07-25 11:45:53.141901,2024-07-25 11:48:06.141901,arthurcirino
7965,INSERT,7208,1,323.86,2025-05-17 09:15:01.947857,2025-05-17 09:19:30.947857,cfernandes
7966,INSERT,7209,5,92.88,2024-01-25 12:15:55.145946,2024-01-25 12:16:33.145946,zribeiro
7967,INSERT,7210,4,80.44,2025-01-02 13:00:00.964432,2025-01-02 13:04:53.964432,ferreiraerick
7968,INSERT,7211,3,357.13,2023-02-10 14:00:42.115486,2023-02-10 14:02:43.115486,catarinalopes
7969,INSERT,7212,2,684.84,2024-08-04 15:15:20.568783,2024-08-04 15:17:37.568783,pedro30
7970,INSERT,7213,3,259.13,2023-03-30 12:15:43.692160,2023-03-30 12:17:36.692160,gabriel85
7971,INSERT,7214,1,169.2,2022-08-24 10:00:24.897699,2022-08-24 10:05:02.897699,matheus30
7972,INSERT,7215,3,326.31,2024-12-16 18:45:28.311562,2024-12-16 18:45:47.311562,rsousa
7973,INSERT,7216,2,336.88,2023-04-30 16:45:16.158147,2023-04-30 16:45:50.158147,maria-sophiafreitas
7974,INSERT,7217,4,554.32,2023-11-30 15:45:38.870119,2023-11-30 15:47:34.870119,camaradavi-miguel
7975,INSERT,7218,2,561.75,2023-05-31 13:30:48.216081,2023-05-31 13:33:44.216081,tda-paz
7976,INSERT,7219,4,88.2,2022-10-29 10:00:09.150980,2022-10-29 10:02:41.150980,santosheloisa
7977,INSERT,7220,3,475.33,2023-10-04 18:15:13.154391,2023-10-04 18:15:40.154391,da-matajosue
7978,INSERT,7221,4,276.71,2023-03-09 18:30:57.366122,2023-03-09 18:33:20.366122,eda-luz
7979,INSERT,7222,4,170.86,2023-03-10 10:45:57.382729,2023-03-10 10:50:36.382729,da-cunhaanthony
7980,UPDATE,7222,4,163.95,2023-03-10 10:45:57.382729,2023-03-12 10:49:31.382729,raquelda-luz
7981,INSERT,7223,4,117.07,2022-11-26 09:15:52.885807,2022-11-26 09:17:21.885807,ryanteixeira
7982,INSERT,7224,3,591.6,2025-04-20 17:15:08.788164,2025-04-20 17:15:20.788164,lavinia10
7983,INSERT,7225,2,607.12,2025-05-31 18:45:09.231334,2025-05-31 18:45:26.231334,maria-luiza22
7984,UPDATE,7225,2,520.74,2025-05-31 18:45:09.231334,2025-06-04 18:45:16.231334,gsouza
7985,INSERT,7226,1,172.95,2023-11-17 18:45:50.268143,2023-11-17 18:48:01.268143,lgarcia
7986,INSERT,7227,5,372.2,2024-04-19 10:15:19.221660,2024-04-19 10:16:34.221660,borgesnathan
7987,INSERT,7228,2,128.16,2023-05-31 14:45:17.338258,2023-05-31 14:46:49.338258,irocha
7988,INSERT,7229,5,231.05,2023-05-04 12:45:22.364806,2023-05-04 12:50:14.364806,asafepacheco
7989,INSERT,7230,1,207.0,2023-03-27 12:30:46.510753,2023-03-27 12:31:07.510753,vargasnoah
7990,INSERT,7231,2,516.33,2023-01-11 11:15:47.821253,2023-01-11 11:17:40.821253,valentim09
7991,INSERT,7232,3,75.13,2023-03-01 17:45:19.209975,2023-03-01 17:48:30.209975,marcela76
7992,INSERT,7233,1,384.42,2025-06-06 09:15:48.120867,2025-06-06 09:20:20.120867,maria-cecilia86
7993,INSERT,7234,3,112.07,2024-09-10 17:15:12.803686,2024-09-10 17:19:40.803686,pedro-miguelvargas
7994,UPDATE,7234,3,112.4,2024-09-10 17:15:12.803686,2024-09-13 17:20:10.803686,nsousa
7995,INSERT,7235,1,195.49,2024-01-14 16:45:44.035374,2024-01-14 16:49:19.035374,dborges
7996,UPDATE,7235,1,230.8,2024-01-14 16:45:44.035374,2024-01-15 16:47:18.035374,portonathan
7997,INSERT,7236,4,521.27,2025-01-05 16:15:26.157978,2025-01-05 16:20:01.157978,rezendejose
7998,INSERT,7237,3,167.78,2023-09-12 08:00:26.054154,2023-09-12 08:01:54.054154,isabelda-cunha
7999,INSERT,7238,5,282.25,2024-04-21 09:30:09.522849,2024-04-21 09:30:48.522849,ana-sophiabrito
8000,INSERT,7239,1,721.45,2023-11-28 09:15:19.713945,2023-11-28 09:19:08.713945,cecilianovaes
8001,INSERT,7240,1,479.44,2025-05-23 11:45:06.744505,2025-05-23 11:49:40.744505,asafe80
8002,INSERT,7241,5,263.23,2022-11-04 17:15:07.807531,2022-11-04 17:19:58.807531,fnovais
8003,INSERT,7242,5,197.09,2024-03-10 09:15:17.350323,2024-03-10 09:16:46.350323,vitor-gabriel60
8004,INSERT,7243,4,317.4,2024-10-09 18:45:51.872957,2024-10-09 18:50:02.872957,tramos
8005,INSERT,7244,2,105.25,2022-09-25 11:45:39.239576,2022-09-25 11:48:15.239576,calebecampos
8006,INSERT,7245,3,571.29,2024-09-08 13:15:58.848343,2024-09-08 13:17:08.848343,ayla24
8007,INSERT,7246,2,212.48,2022-12-27 09:45:53.344908,2022-12-27 09:47:06.344908,aliciateixeira
8008,INSERT,7247,2,798.19,2023-04-01 13:45:05.194035,2023-04-01 13:49:40.194035,sophie05
8009,INSERT,7248,3,565.62,2024-02-12 08:30:31.676177,2024-02-12 08:34:40.676177,joaquimandrade
8010,INSERT,7249,2,85.66,2023-10-04 18:00:18.453637,2023-10-04 18:03:10.453637,pietrorodrigues
8011,UPDATE,7249,2,70.66,2023-10-04 18:00:18.453637,2023-10-06 18:00:21.453637,isabelly63
8012,INSERT,7250,5,243.68,2024-09-25 18:15:31.077108,2024-09-25 18:17:27.077108,machadoalexia
8013,INSERT,7251,3,106.2,2022-09-13 14:15:23.069532,2022-09-13 14:19:48.069532,maria-flornogueira
8014,INSERT,7252,3,427.92,2023-08-28 14:45:52.957390,2023-08-28 14:48:04.957390,eduardocardoso
8015,INSERT,7253,4,117.18,2023-06-29 14:15:57.759304,2023-06-29 14:20:02.759304,dmoura
8016,INSERT,7254,1,198.5,2023-11-15 16:30:59.800920,2023-11-15 16:35:47.800920,costelagabrielly
8017,INSERT,7255,1,763.03,2022-11-03 13:00:13.548782,2022-11-03 13:02:00.548782,rafael41
8018,INSERT,7256,5,91.86,2024-04-23 13:00:07.208497,2024-04-23 13:02:33.208497,karaujo
8019,UPDATE,7256,5,87.39,2024-04-23 13:00:07.208497,2024-04-24 13:01:55.208497,ccostela
8020,INSERT,7257,3,589.12,2025-03-23 09:15:10.813054,2025-03-23 09:17:08.813054,da-luzalice
8021,INSERT,7258,3,158.44,2025-01-11 12:15:43.247575,2025-01-11 12:17:19.247575,bryancardoso
8022,INSERT,7259,5,188.35,2023-07-12 16:15:24.161319,2023-07-12 16:20:07.161319,gomesluigi
8023,INSERT,7260,3,700.98,2023-07-24 12:30:33.874331,2023-07-24 12:31:17.874331,luiz-otavioteixeira
8024,INSERT,7261,3,134.13,2023-12-16 10:15:03.798100,2023-12-16 10:17:24.798100,ribeiroisabella
8025,INSERT,7262,1,350.94,2023-11-29 13:00:06.485983,2023-11-29 13:02:38.485983,kcasa-grande
8026,INSERT,7263,5,380.97,2022-09-20 12:15:58.891376,2022-09-20 12:17:15.891376,lmendes
8027,INSERT,7264,5,147.89,2024-11-16 13:00:38.934643,2024-11-16 13:03:29.934643,daniel23
8028,INSERT,7265,2,421.43,2024-03-28 17:30:14.204987,2024-03-28 17:34:00.204987,lavinia24
8029,INSERT,7266,5,481.25,2025-03-29 08:00:12.912758,2025-03-29 08:01:47.912758,scavalcanti
8030,INSERT,7267,5,766.89,2023-01-18 15:15:07.659049,2023-01-18 15:16:58.659049,arthur-miguelferreira
8031,INSERT,7268,2,51.87,2024-07-25 12:30:45.607999,2024-07-25 12:30:59.607999,ana-beatriz52
8032,INSERT,7269,3,375.07,2024-12-13 11:30:42.449363,2024-12-13 11:34:20.449363,pietra79
8033,INSERT,7270,5,427.25,2023-10-20 12:45:49.201180,2023-10-20 12:47:42.201180,baparecida
8034,INSERT,7271,4,527.75,2025-06-11 10:15:47.580274,2025-06-11 10:18:25.580274,isabellycirino
8035,INSERT,7272,2,234.73,2024-09-27 11:45:58.721649,2024-09-27 11:46:46.721649,ceciliagoncalves
8036,INSERT,7273,1,363.81,2023-07-09 10:30:27.638199,2023-07-09 10:33:06.638199,nascimentovitor-hugo
8037,INSERT,7274,5,625.26,2024-03-08 11:45:41.886158,2024-03-08 11:50:39.886158,davi-lucca46
8038,INSERT,7275,3,246.54,2023-01-06 10:15:38.877411,2023-01-06 10:16:32.877411,vitor-hugo08
8039,INSERT,7276,3,610.08,2023-06-21 18:15:38.358627,2023-06-21 18:16:42.358627,yda-mota
8040,INSERT,7277,3,781.99,2024-12-25 18:00:20.989450,2024-12-25 18:01:17.989450,da-motamariah
8041,INSERT,7278,4,565.89,2025-03-29 08:45:11.133720,2025-03-29 08:45:52.133720,pachecolara
8042,INSERT,7279,4,760.93,2023-12-16 16:15:28.803504,2023-12-16 16:18:58.803504,freitasana-luiza
8043,INSERT,7280,1,487.95,2024-04-15 18:30:51.145986,2024-04-15 18:33:34.145986,maria-alicegarcia
8044,INSERT,7281,5,268.2,2023-10-22 17:15:01.212004,2023-10-22 17:17:17.212004,vrezende
8045,INSERT,7282,2,233.09,2023-08-05 10:00:04.195321,2023-08-05 10:05:00.195321,maria-luisa85
8046,INSERT,7283,5,664.61,2022-09-12 17:15:53.578930,2022-09-12 17:16:49.578930,maria-luiza32
8047,INSERT,7284,2,81.4,2024-07-30 16:00:02.714467,2024-07-30 16:00:38.714467,costelaanthony-gabriel
8048,INSERT,7285,4,454.86,2023-07-26 14:45:37.860200,2023-07-26 14:48:39.860200,castrolavinia
8049,INSERT,7286,1,798.8,2023-09-10 10:45:43.997943,2023-09-10 10:48:31.997943,lizmacedo
8050,INSERT,7287,1,114.72,2023-06-28 13:15:44.670117,2023-06-28 13:16:49.670117,kazevedo
8051,INSERT,7288,1,114.71,2025-06-13 11:15:16.359102,2025-06-13 11:18:43.359102,luanasousa
8052,INSERT,7289,3,253.87,2024-07-28 14:00:15.484934,2024-07-28 14:00:44.484934,elima
8053,UPDATE,7289,3,265.46,2024-07-28 14:00:15.484934,2024-08-02 14:03:55.484934,gleao
8054,INSERT,7290,2,53.79,2023-10-19 18:00:23.098305,2023-10-19 18:01:26.098305,cassianonoah
8055,INSERT,7291,3,586.03,2024-12-23 16:00:35.464180,2024-12-23 16:01:51.464180,luiz-otaviocunha
8056,INSERT,7292,2,739.88,2022-06-29 11:00:23.211658,2022-06-29 11:00:38.211658,maria-luisa98
8057,INSERT,7293,2,580.33,2025-04-01 10:15:32.398455,2025-04-01 10:17:01.398455,monteirolucas-gabriel
8058,INSERT,7294,5,750.02,2023-04-10 11:30:04.037050,2023-04-10 11:31:13.037050,pnunes
8059,INSERT,7295,4,708.02,2025-03-02 12:15:07.718658,2025-03-02 12:19:02.718658,yasmin93
8060,UPDATE,7295,4,647.14,2025-03-02 12:15:07.718658,2025-03-07 12:17:29.718658,rochafelipe
8061,INSERT,7296,4,638.69,2022-10-04 11:00:27.509504,2022-10-04 11:01:51.509504,guerracaroline
8062,INSERT,7297,1,139.83,2022-08-03 10:00:37.999639,2022-08-03 10:01:07.999639,xribeiro
8063,INSERT,7298,1,623.24,2025-03-08 09:00:59.770112,2025-03-08 09:03:44.770112,maitesantos
8064,INSERT,7299,5,349.99,2024-12-20 11:15:46.237400,2024-12-20 11:16:48.237400,milena20
8065,INSERT,7300,2,65.2,2024-04-27 13:15:24.332396,2024-04-27 13:17:05.332396,pintoana-cecilia
8066,INSERT,7301,5,223.22,2024-12-17 09:00:59.609201,2024-12-17 09:05:08.609201,renan51
8067,INSERT,7302,5,242.99,2023-05-21 09:15:06.601341,2023-05-21 09:17:03.601341,santostheodoro
8068,INSERT,7303,3,251.17,2023-06-07 14:15:50.221890,2023-06-07 14:19:42.221890,bellaguerra
8069,INSERT,7304,4,410.57,2024-01-27 15:45:32.871532,2024-01-27 15:47:04.871532,julianaramos
8070,INSERT,7305,2,740.89,2023-08-29 09:00:25.053103,2023-08-29 09:00:27.053103,azevedodanilo
8071,INSERT,7306,1,293.2,2023-10-23 09:15:43.728344,2023-10-23 09:20:31.728344,sophiejesus
8072,INSERT,7307,3,473.31,2024-07-08 14:45:37.979691,2024-07-08 14:47:16.979691,luiz-henrique26
8073,INSERT,7308,1,400.47,2024-11-18 12:15:40.614488,2024-11-18 12:18:58.614488,mmoraes
8074,INSERT,7309,1,530.86,2024-05-21 15:15:01.303668,2024-05-21 15:16:50.303668,caleb65
8075,INSERT,7310,1,356.74,2022-08-22 09:15:24.523955,2022-08-22 09:18:58.523955,ifarias
8076,INSERT,7311,1,292.05,2023-09-10 18:15:23.231300,2023-09-10 18:18:36.231300,oborges
8077,INSERT,7312,3,553.62,2025-04-20 08:15:39.829602,2025-04-20 08:16:44.829602,vgoncalves
8078,INSERT,7313,1,411.48,2022-09-03 14:45:22.419669,2022-09-03 14:47:53.419669,isis82
8079,UPDATE,7313,1,405.89,2022-09-03 14:45:22.419669,2022-09-05 14:45:35.419669,sarahnascimento
8080,INSERT,7314,2,682.86,2024-04-16 12:15:49.031415,2024-04-16 12:18:20.031415,ana-julia50
8081,UPDATE,7314,2,690.89,2024-04-16 12:15:49.031415,2024-04-18 12:16:34.031415,davi-miguel67
8082,INSERT,7315,4,714.01,2023-07-24 15:30:32.882028,2023-07-24 15:33:54.882028,theo96
8083,INSERT,7316,1,136.0,2022-10-20 13:00:46.771923,2022-10-20 13:01:44.771923,acastro
8084,INSERT,7317,4,209.2,2024-11-12 12:30:17.930850,2024-11-12 12:34:49.930850,esthersantos
8085,INSERT,7318,5,66.28,2023-03-27 08:45:30.954675,2023-03-27 08:48:16.954675,yan31
8086,INSERT,7319,3,420.81,2024-06-13 12:30:43.199042,2024-06-13 12:33:22.199042,zlopes
8087,INSERT,7320,1,193.11,2024-03-30 15:30:18.791328,2024-03-30 15:32:01.791328,francisco51
8088,INSERT,7321,3,281.13,2023-02-05 12:00:52.807308,2023-02-05 12:04:02.807308,emillyrezende
8089,INSERT,7322,1,401.64,2023-10-13 16:30:00.607302,2023-10-13 16:30:24.607302,danielaalbuquerque
8090,INSERT,7323,4,568.41,2023-05-08 14:15:44.435387,2023-05-08 14:18:52.435387,ucosta
8091,INSERT,7324,1,576.8,2023-10-14 17:45:57.665497,2023-10-14 17:49:08.665497,ian68
8092,INSERT,7325,3,695.45,2025-01-01 17:45:46.584802,2025-01-01 17:46:04.584802,joana78
8093,INSERT,7326,4,260.54,2022-11-05 09:45:34.796733,2022-11-05 09:47:12.796733,benicioda-conceicao
